feature,score
LOC110524730_2,0.989911641228904
scarb2a_1,0.9898869437042062
LOC118944401_5,0.989799474860839
LOC110526037_1,0.9896555489124566
LOC110505459_2,0.9885768531031576
ddx5_1,0.9884006653370292
LOC110506843_1,0.9879519292921446
LOC110523192_1,0.9878958404494114
LOC110489254_1,0.9877108357467981
LOC110523261_6,0.987543066686404
LOC110503499_1,0.9874526692125745
LOC110503108_1,0.9873667686781327
LOC110529378_1,0.9869713447109376
LOC110502567_1,0.9869530113143146
LOC110493707_1,0.986759136875208
LOC110532687_1,0.9865180006965715
LOC110492276_1,0.9862500655069733
LOC110531875_1,0.9861199584208118
LOC110499996_1,0.9859131988582202
phf5a_1,0.9859035530208082
LOC110487890_1,0.9857245552129086
LOC110486264_2,0.9851714131421494
agr2_2,0.9850570110753483
LOC110488175_1,0.9850377941811317
LOC110536235_1,0.984481588035159
LOC110523711_1,0.984418258906427
LOC110524147_1,0.9843948679800227
LOC110504983_1,0.9841314782748156
LOC110534480_1,0.9832033575923147
LOC110503167_2,0.9831435348737898
hapln1b_3,0.9830913393949103
LOC110520076_1,0.9829224987366185
LOC110489573_1,0.9828940943352258
LOC110489148_5,0.9826751185870317
LOC110496231_6,0.9824069477528776
LOC110529520_1,0.9823735045193742
LOC110520578_3,0.982141875815012
LOC110489185_1,0.9821205733618377
irf2bpl_1,0.9819384973968672
LOC110508644_1,0.9817776002082879
fabp7b_1,0.9816087703500347
cdcp1b_1,0.9811112318047022
LOC110492108_1,0.981015070581202
bmp4_1,0.9809107035215332
LOC110528124_1,0.9806890351773887
LOC110505785_2,0.9805069840857712
LOC110537422_1,0.98046827279706
LOC110522002_1,0.9802637126557654
LOC110498114_1,0.9802219744232377
LOC110494028_3,0.9800821570679865
LOC110520024_1,0.9797692963508009
LOC110514838_1,0.9797009201850784
LOC110488634_2,0.9790508382197594
LOC110505459_1,0.9789902836268822
LOC110507636_1,0.978772963467101
capn4_1,0.9786415601122105
LOC110538666_1,0.9784509736285301
LOC110504077_1,0.978299233830799
psmg1_2,0.9778585055590148
LOC110488157_1,0.9775498209650435
LOC110491304_1,0.9774081668640042
LOC110535446_1,0.977310866774671
LOC110535222_1,0.9772866715362793
LOC110501444_1,0.9772535836640386
LOC110532526_1,0.9771931251173924
LOC110489231_2,0.9768233847045487
snrpe_1,0.9767668992581635
rangrf_1,0.976186188302453
LOC110505148_1,0.9759647915903269
plcxd1_1,0.9756907747089272
LOC110492374_1,0.9753486677774852
LOC101268898_1,0.975277512956471
tanc2a_4,0.9752382734089842
cdn2b_1,0.975193046730132
LOC110493575_1,0.9749974092190836
tfr1a_1,0.9749335472298184
ndua4_1,0.9746307054669858
LOC110521193_1,0.9740915137144306
aprt_1,0.9739473635307334
top2a_1,0.9737470591593378
tomm7_1,0.9733908790048047
LOC110532339_1,0.9733597326691252
LOC110496552_1,0.9732848736030302
LOC110486284_1,0.9731683802248616
traf3ip2l_1,0.9728450812603038
LOC110522505_2,0.9727891883207536
grb7_1,0.9723268644375003
prss35_1,0.9721736465070161
LOC110490131_1,0.9721180573593218
LOC100301659_1,0.9718431796725389
LOC110517409_1,0.9715237579839389
LOC110520360_1,0.9714137309004982
LOC110508540_1,0.9703987714744211
LOC110528126_2,0.9702361910904669
rhoub_1,0.969967764952667
LOC110517354_1,0.9698001856541358
LOC110513137_2,0.9696696754107463
col11a1a_3,0.9696327819433921
LOC110508313_1,0.9692508073174977
rac1_1,0.9689544734331774
LOC110527224_6,0.9683593597732247
sdf2l1_1,0.968312449781515
zgc:113162_1,0.9683006155960427
mis12_1,0.9682408894492591
LOC110522289_2,0.9679242904248258
LOC110499468_1,0.967837608376473
fam167b_1,0.9675450319083936
utp3_1,0.9675232861199603
LOC118936315_1,0.9673828659321329
zgc:86599_1,0.9673662296345666
LOC110528073_2,0.9669410890072205
LOC110532062_1,0.9668798690798066
LOC110494701_1,0.9668208562572203
LOC110533970_1,0.9666443887520273
slc4a1b_1,0.9666273867836586
b3gnt2l_1,0.9665814224883746
LOC110520125_1,0.9662877941811316
LOC110534404_1,0.9661687465620838
LOC110494337_1,0.9660869533552905
LOC118938151_1,0.9658265734702978
col1a1a_1,0.9657629090962785
fkbp5_1,0.9654136297277112
LOC110511908_1,0.9653447950162597
LOC110501401_1,0.9651388263306251
prmt2_5,0.9651212228568589
LOC110496040_1,0.9648754396856716
LOC110500268_2,0.964732687780824
LOC110526587_1,0.9644420218538363
mcm7_1,0.9641450949235226
LOC110538372_1,0.9641117860647208
psmd8_2,0.9639769478851845
LOC110522642_1,0.9639010312398355
LOC110522239_1,0.9638100286433982
LOC110535996_1,0.9636987309872171
LOC110489920_2,0.9636056121591827
LOC110505426_1,0.9635969952971175
LOC110515888_1,0.963557822516192
LOC110536502_1,0.9635056779915074
LOC110504840_1,0.9629419494140103
ndus5_1,0.9629410406087955
p24b_1,0.9626262705003086
hacd3_1,0.9625663928628576
LOC110536585_2,0.9624372282411862
LOC110491606_1,0.9622524252162297
LOC110525804_1,0.9620914080294432
cxcl12a_1,0.9618881131891601
LOC110520412_1,0.9616330020563317
LOC110509962_1,0.9616044618400976
LOC110530107_1,0.9615586745738294
cdc45_1,0.961464046187315
LOC110516147_1,0.9611564417547107
LOC110495631_3,0.9610918363450891
LOC110520163_1,0.9608629220546128
LOC110526547_1,0.9606908802796847
nbc_1,0.9605765800800263
LOC110507835_2,0.9602856539606655
LOC110530616_1,0.9601192395778024
LOC100136690_1,0.9600998865061583
daam2_2,0.9590734011395325
LOC110518098_1,0.9590186004011219
crbn_1,0.9589265615919778
LOC110539102_1,0.9586834667060393
LOC110486269_1,0.9580513385413951
psmb6_1,0.9580264747472114
LOC110538459_1,0.9579409295248709
s10i_1,0.9578964664312208
LOC110508969_1,0.95776449595086
plm_2,0.9576850886467478
LOC110494296_1,0.9573168048017073
psma4_2,0.9572471043082749
ppfibp2b_2,0.9571493672485867
LOC100653486_1,0.9568211028817131
entpd5a_1,0.9567423809814999
ndufc2_1,0.9566449516712558
LOC118945285_1,0.9565481549506387
bmper_1,0.956400146171209
LOC110534280_3,0.9559484537614891
LOC110523822_1,0.9558676066059599
kars1_2,0.9555007246647831
gapdhs_2,0.9550299678141505
LOC110517645_1,0.9550157104462194
LOC110520535_1,0.9549912480724192
LOC110535921_1,0.954987760103831
LOC110510742_1,0.9548181663390358
LOC110538080_1,0.9546260225694929
LOC110527208_1,0.9544331700470954
LOC110490472_1,0.9544144161630868
si:ch211-207d6.2_6,0.9542087804931483
LOC110509550_5,0.9538098300013487
sema3h_1,0.9537690133331331
stard9_1,0.9537589857003104
si:ch211-22i13.2_1,0.9536856144009498
timm9_1,0.9536135255420966
smx5_1,0.9536098471281846
LOC110529515_1,0.9535720417962614
LOC110527226_1,0.9535581352067217
LOC110496398_1,0.9535314621806215
wdr82_1,0.9531028568274422
LOC110537512_1,0.9530554709488082
LOC110531476_1,0.9529349545216135
LOC110519348_1,0.9529325472067063
LOC110520211_1,0.9528490071984204
cdkn1cb_1,0.9528418181099703
tmem231_1,0.9528357279939648
LOC100305204_1,0.9526811266429795
LOC110530782_1,0.9526714452522824
LOC110538900_2,0.9525082251519492
LOC110486387_1,0.952473368714633
LOC110492153_1,0.952443379866516
gpx7_1,0.952383942652095
LOC100301695_1,0.9522185949665118
LOC110505842_1,0.9519484757226351
LOC110504134_1,0.9519465792329207
LOC118936624_2,0.9518884466732014
smad6b_1,0.9515789476282146
tomm6_1,0.9512760224388614
ddx5_2,0.9510119429483068
LOC110493761_3,0.9505153829953044
LOC110522100_1,0.9505080575813685
LOC110498313_1,0.949675260103831
LOC110498913_1,0.949661324272898
zgc:158398_3,0.949658358364948
tomm20b_1,0.9493551113883476
LOC110529943_1,0.9491144676637346
zgc:112271_1,0.949078513782873
LOC110525638_1,0.948682038929956
mknk2b_1,0.9486305902739274
LOC110512994_1,0.9479962515068774
flna_1,0.9479533068048651
LOC110531241_1,0.947799555965166
LOC110529315_1,0.9476213662223527
LOC110487301_1,0.9476032113546842
psmb5_1,0.9474300457036327
ndufs8a_1,0.9474131271814648
LOC110530540_1,0.9473668146868361
LOC110485896_2,0.9471970792160838
ppfibp2b_3,0.9471183897766262
LOC110494179_1,0.9470316998899106
heatr1_2,0.9470291793883376
LOC110527224_9,0.9469415973885507
lig1_1,0.9466551291865946
nktr_4,0.9465861706447753
LOC110531908_1,0.9464583000271574
dctpp1_1,0.9457193050792074
arhgap20b_1,0.9453423558904923
LOC110513865_1,0.9452834113822526
LOC110528787_1,0.9452367670349033
LOC110529676_1,0.9452108385059772
calcoco2_1,0.9444595914041924
mrpl3_1,0.9443343189027891
LOC110526621_2,0.9439635103222812
LOC110498680_3,0.9438065094928734
LOC110486554_1,0.9437748921626214
LOC110507736_1,0.9436365961214981
cnbpa_1,0.9436340458399899
ccdc80_3,0.9436256760075841
LOC110486564_5,0.9435230440262969
ndufa6_1,0.9434962554600599
ntf2_1,0.9432854326552536
fgfr4_1,0.9428571525223752
cenpi_1,0.9427697252826812
LOC110502644_1,0.9425871981113572
LOC110486274_1,0.9425163544598247
LOC110533317_3,0.9424503079104625
LOC110528251_1,0.9424348702548115
mrps24_1,0.9424279523863219
m1ip1_1,0.9423006925688446
LOC110532223_4,0.9421423661187311
LOC110531490_1,0.9420049676045208
rbis_1,0.9416712090777741
lonrf1l_2,0.9416397372815963
postna_2,0.9415868568132217
atp5f1d_1,0.9413651225289874
LOC110521569_1,0.9412705200158593
rad1_1,0.9412417905575434
LOC110506677_1,0.940958828652299
LOC110533694_5,0.9409364085152812
LOC110487284_1,0.9408922260839168
LOC110538806_1,0.9407986686280281
LOC110503649_1,0.9405822586064179
LOC110530857_2,0.9401951241662481
LOC110497184_1,0.9401938896224606
atp1b1a_1,0.9401766459124754
LOC110522552_1,0.9399565991351699
LOC110496561_1,0.9399431172466879
sat1a.2_1,0.9397766256111395
gdh03_1,0.9397691153740366
zgc:153284_1,0.9397189952043514
LOC118945294_1,0.9396233264048917
ctbp2a_7,0.939429592780958
LOC110506256_1,0.9389554840334191
LOC110508058_1,0.9389426054674099
cadm4_2,0.9389022543739287
hdlbpa_2,0.938592074797727
LOC110499965_7,0.9384614646056626
lss_1,0.9384218753777125
id2a_2,0.9383682361363881
LOC110510167_2,0.9381397065661321
LOC110530465_5,0.9379715523049219
LOC110490512_1,0.9378954478538175
LOC110500398_2,0.9378454906770806
LOC110504944_1,0.9377205597411591
LOC110521827_1,0.9376195604325961
LOC110488793_1,0.9375915364655842
LOC110497132_2,0.9375310029774759
LOC110516015_1,0.9375217898998578
epn3a_1,0.9373030983214354
snrpd3l_1,0.9373014050664259
plod1a_3,0.9372690309110836
LOC110498011_1,0.9371532931037492
LOC110514094_1,0.9369186981319084
lima1a_2,0.9367966790455433
LOC110500469_2,0.9366690922620249
LOC110492362_1,0.9366378310495378
LOC110488269_1,0.936522271713403
si:ch211-121a2.4_4,0.9365030067767872
LOC110533597_2,0.9362974579340566
LOC110531450_1,0.936296201149905
LOC110510028_1,0.9362693656027352
LOC110522523_1,0.936219433650687
cdkn1bb_1,0.9357071636188834
polr2g_1,0.9354692693353401
xkrx_1,0.9354116076685155
cldn1_1,0.9352712508831647
mgst1.1_1,0.9352651428131924
LOC110494563_1,0.9350805695228324
si:dkey-251i10.1_1,0.9347582126515497
LOC110520120_1,0.9346883222393692
LOC110486696_1,0.9346627652640367
traf3ip2a_1,0.9346390681165644
LOC110493450_1,0.9345766723780979
LOC110521502_1,0.9345415975775602
LOC110507769_1,0.93451546258254
LOC110492294_4,0.934233678802149
LOC110522505_1,0.9341737803957564
LOC110534102_1,0.9341207809554817
LOC110533970_2,0.9337503139016181
LOC110529425_2,0.933674356152079
LOC110520934_11,0.9334008816001738
LOC110501845_1,0.933382810384964
stat5_2,0.9333801442647909
LOC110507572_1,0.9333736790138338
LOC110534481_1,0.9332503393391436
lmod1b_1,0.9332152474153701
LOC110488539_2,0.9331180322109651
si:ch211-194m7.8_1,0.9330079403593052
LOC110489552_4,0.9326153343845323
LOC110525259_1,0.9326150112107481
LOC110487769_1,0.9325066683208347
LOC110489575_1,0.932330523489147
LOC110537378_1,0.932166580595345
uggt2_2,0.9321606127655342
LOC110503513_1,0.9321265177098872
LOC110522560_1,0.932088032616492
depdc4_1,0.9318470482232959
LOC110523265_2,0.9317477549706636
LOC110511912_1,0.9317275047487525
LOC110498282_3,0.9308068382207031
cenph_1,0.930582539949742
bmp16_1,0.9303760645493941
tmtc3_2,0.9303271358731802
LOC110528732_5,0.9303000905680576
LOC110497901_1,0.9302038858294213
arrdc1b_2,0.9301937158589002
ruvbl2_1,0.9300447851061491
ajuba_1,0.9298181864595589
amotl2a_1,0.9296508935001127
LOC110521734_1,0.9295835847997473
ccdc167_1,0.9292906272613641
nsl1_1,0.9292884036052025
LOC110488281_1,0.9292303312995669
LOC110488108_1,0.9291607797441492
LOC110529289_1,0.9291111189001775
LOC110525706_1,0.9289924247116836
LOC110497518_1,0.9288745868853978
LOC110486596_1,0.9284839592879173
LOC110533207_1,0.9284390253029506
LOC100136307_1,0.9282191838530649
ptpn2b_1,0.927989547324855
LOC110485813_1,0.9279394507404977
cd248b_1,0.9279221979236709
nsmce2_3,0.9278029529133092
ywhaba_1,0.9276169899354603
LOC110522615_1,0.9276168958443918
LOC118944071_1,0.9275272287661542
LOC110488195_1,0.9270863688752338
LOC110526129_1,0.9263337449623765
LOC110538227_7,0.9262608612246654
kidins220b_4,0.9262094089010993
prkra_1,0.9261562295168655
echs1_1,0.9261527057281618
LOC110491892_2,0.9260242819917024
LOC110513718_1,0.9260032733025403
LOC110526359_1,0.9259515458148995
LOC110503529_2,0.9259436742557821
LOC110525850_1,0.9259358069857277
LOC110509131_1,0.9256918764654634
LOC110492068_1,0.9254190236303037
LOC110525504_1,0.9251106640198385
LOC110538272_3,0.9250777663937129
lsm3_1,0.9250456964698783
lima1a_1,0.925041313775278
si:cabz01007794.1_1,0.9248866559566773
mars2_1,0.9248529885899024
LOC110499450_1,0.9248027514460886
si:rp71-45k5.4_1,0.9247928871591515
LOC110534319_1,0.9246622305135956
spinb_1,0.9246382560201638
LOC110492745_1,0.9244209372363297
LOC110486440_1,0.9243373834807207
dbpb_1,0.9241891489927196
gpam_1,0.9241787226970599
LOC110525566_1,0.9240649520237003
ccdc80_1,0.9240187967514355
LOC110529176_1,0.9239979536411058
flna_3,0.9239256244641112
LOC110504538_1,0.9238638513056499
LOC110489704_3,0.9236837015048891
LOC110509488_1,0.9236725115710984
rnf181_2,0.9235259374435056
dhcr24_1,0.9233023074456446
LOC110528053_1,0.9232909407708625
LOC110530650_1,0.9232250220165692
LOC110499521_1,0.923102364084551
LOC110486237_1,0.9229981432202043
LOC110489277_1,0.9228646976968593
dhfr_1,0.9228345114574281
LOC110520593_2,0.9225956234562593
LOC100136795_1,0.9225590148151788
ndufb1_1,0.922265337537145
LOC110533597_1,0.9221657308116007
LOC110495818_2,0.9221359114220589
LOC118965205_1,0.9220154248056474
LOC110508778_1,0.9218944062708792
LOC118936721_1,0.9217809466143161
plod1a_2,0.9213949861177275
eno1a_1,0.9213316039304451
cdc40_1,0.9212826232684526
LOC110510074_1,0.9212742483276344
LOC110534932_1,0.9212247634137363
LOC110503240_2,0.9209278878971467
LOC110492050_1,0.9208179188066594
LOC110496982_1,0.9207804414461911
LOC110520934_9,0.9206850342738384
LOC110487882_1,0.9206715547249404
LOC110508624_1,0.9204835912404992
LOC110505377_2,0.9204556284625365
LOC110524590_1,0.9204312246920354
LOC110498654_3,0.9203772463955839
LOC110508737_1,0.9203123285506818
cttnbp2nlb_1,0.920255466989625
tma7_1,0.9199402646756207
LOC110508550_1,0.9197198322811964
LOC110508928_1,0.919600653202018
pitpnc1a_1,0.9194478342661192
LOC100136269_1,0.9194333169132385
LOC118936825_3,0.9194163458854112
LOC110491976_1,0.919375331643669
manba_3,0.9192541174894735
LOC100135967_1,0.9191184753013146
LOC110505513_3,0.9191115564882231
LOC110531545_2,0.9190390419458003
LOC110488415_2,0.9189442244229282
LOC110493851_1,0.9188642001054645
lrrc40_2,0.9186995530209343
LOC110508089_14,0.9185738835841224
LOC110520934_10,0.9184846125407153
ndufb7_1,0.9184717256065447
LOC110485100_2,0.9181332357657572
LOC110507413_2,0.9181262186294716
LOC110530139_1,0.9178422358638709
frih_1,0.9177076595574796
LOC110530457_1,0.9176180982059299
rrbp1b_5,0.9176112289480816
pola2_1,0.9175590643299341
LOC110509489_3,0.91734081036168
LOC110534124_1,0.917326452262631
LOC110527969_1,0.9172939357648662
LOC110525946_1,0.9171740556449857
LOC110521421_1,0.9171071554558028
LOC110504904_5,0.9170672822584136
zgc:152951_5,0.9169816135529945
ifitm5_1,0.9169559391683642
LOC110498654_5,0.916863520054845
utp23_1,0.9166548055424277
LOC110528447_1,0.9166220141939674
LOC110531827_1,0.9165554828421891
zgc:56235_2,0.9165218452607711
LOC110511506_2,0.9165067435156244
