feature,score
LOC118936564_2,0.42120292901542955
LOC110528470_1,0.42120292901542955
LOC110500098_1,0.42055583305583344
LOC110518665_1,0.42055583305583344
LOC110498601_1,0.42055583305583344
LOC110485898_1,0.42055583305583344
LOC110490512_1,0.42055583305583344
mrpl3_1,0.4203619297369303
LOC110498858_1,0.4203619297369303
dnai3_1,0.419766691641692
LOC110503405_4,0.419766691641692
LOC110514830_1,0.419766691641692
LOC110494620_3,0.419766691641692
LOC110509626_1,0.4197148337773342
LOC110537902_4,0.4192458583083589
LOC110528723_3,0.41914665195915246
LOC110498972_4,0.41859876234876303
LOC110498520_1,0.4177577630702636
LOC110497132_2,0.4177577630702636
LOC110523137_3,0.4177577630702636
LOC110514830_2,0.41679050116550176
LOC110511093_1,0.41604645354645386
LOC110506699_11,0.41574814074814115
LOC110492092_3,0.41567442973693014
afap1l1b_1,0.4153474997225004
LOC110521687_5,0.4153474997225002
LOC110529806_1,0.4153474997225002
LOC118936875_1,0.4153474997225002
LOC110533317_3,0.4153474997225002
LOC110534861_2,0.4153474997225002
dlg1l_21,0.4149799852924856
rpap3_3,0.4147071678321683
gtf2e2_2,0.41450650044400095
LOC110491647_6,0.41450650044400095
LOC110507855_4,0.41403752497502566
LOC110503369_2,0.41403752497502544
LOC110508667_4,0.4136655011655017
il7r_2,0.4136655011655017
LOC110499728_4,0.41339042901542955
LOC118936252_3,0.41326416638916696
LOC110535414_3,0.41326416638916696
ppp6r3_3,0.41326416638916674
LOC110529005_9,0.41289665195915237
LOC110534584_3,0.4125494297369303
LOC110534088_1,0.4125494297369303
LOC110496345_2,0.4124231671106675
LOC110494076_9,0.4124231671106675
si:dkey-33c12.3_1,0.4115821678321683
LOC110493685_2,0.4115821678321683
LOC110506003_1,0.4115821678321683
si:dkey-264d12.4_1,0.4115821678321683
strn_3,0.4115821678321683
jak3_3,0.4114333583083589
tes_4,0.4113815004440009
LOC110497767_1,0.4109869297369304
myo1ea_1,0.4109869297369302
rbx1_2,0.41094044844044886
LOC110512930_1,0.4108381202131208
dlg1l_15,0.4107862623487628
LOC118936875_4,0.4105398074148079
LOC110510475_3,0.4104660964035971
LOC110515852_2,0.4101391663891669
LOC100136301_2,0.4101391663891669
mccc2_7,0.4101391663891669
LOC110538803_3,0.4101391663891669
LOC110489560_3,0.4099452630702638
LOC110537041_1,0.4099452630702636
ghdc_4,0.40969724719724776
afdna_1,0.4093500249750255
larp1_2,0.4093500249750255
LOC110505444_1,0.4093500249750255
cadm2b_2,0.4092981671106677
c2cd5_12,0.40910357004107056
galm_2,0.4088291916416922
ccdc166_1,0.4088291916416922
LOC110513137_2,0.4087547868797874
LOC110497796_1,0.40845716783216846
LOC110538421_1,0.4084564740814747
LOC110532196_1,0.4080558330558335
LOC110520241_2,0.4076139138639143
LOC110490121_2,0.40734109640359706
LOC110512801_9,0.40734109640359684
clta_2,0.40734109640359684
LOC110497420_1,0.40734109640359684
LOC110534752_4,0.40721483377733425
LOC110538663_1,0.40721483377733425
LOC110532440_2,0.40637383449883524
LOC110499701_1,0.40622502497502566
LOC110510451_1,0.40622502497502566
fth1b_2,0.40622502497502566
LOC110508525_2,0.40622502497502566
LOC110511741_1,0.40622502497502566
LOC110535253_2,0.40622502497502544
pum1_1,0.40622502497502544
nup160_1,0.4060514138639144
LOC110503707_2,0.4057785964035969
LOC110507542_2,0.4057321151071156
LOC110536431_2,0.4052577630702636
LOC110510401_3,0.40510895354645404
LOC110507783_2,0.4047369297369303
LOC110505185_2,0.40456331862581907
LOC110489148_5,0.4042905011655016
pgls_1,0.4036208583083589
LOC100136305_2,0.4034945956820961
LOC110504060_5,0.4034945956820961
taf15_3,0.4032481407481412
LOC110488719_2,0.4030256202131208
LOC110536323_4,0.4030256202131208
LOC110497386_1,0.4028474997225002
tpd52_3,0.4026535964035969
LOC110525363_1,0.4021327630702638
LOC110515443_10,0.4021327630702638
bcap29_1,0.4021327630702636
med27_1,0.4021327630702636
LOC110529005_7,0.4021327630702636
LOC110527224_9,0.4020583583083588
LOC110517149_4,0.40188474719724776
cpeb1a_4,0.4010166916416922
LOC110519387_1,0.4010166916416922
LOC110522375_2,0.4010166916416922
LOC110510025_3,0.40052378177378234
LOC100136088_1,0.40039665195915264
LOC110527584_1,0.40036959568209607
LOC110497390_2,0.40036959568209607
LOC110505538_3,0.40019598457098504
gk_2,0.3999750249750256
LOC118936875_9,0.3997224997225004
nmi_3,0.3997224997225004
cenpe_4,0.3997224997225002
LOC110506137_4,0.3997224997225002
LOC110486632_3,0.3997224997225002
sp8b_1,0.3997224997225002
LOC110493797_2,0.39952859640359706
cep70_1,0.39952859640359684
LOC110496375_1,0.39928214146964214
LOC110508771_4,0.39908216783216854
LOC110503956_8,0.3990821678321683
LOC110522302_2,0.3990821678321683
LOC110488561_1,0.39893335830835897
LOC110486565_1,0.39893335830835897
LOC110531598_1,0.39893335830835897
LOC110509692_3,0.39893335830835897
LOC110524071_2,0.39888150044400095
LOC110525977_1,0.39848692973693023
LOC110516649_1,0.3981126512376516
LOC110498654_1,0.3979660964035969
LOC110526583_1,0.39781728687978735
adar_4,0.39776542901542955
tomm34_3,0.3974452630702636
swi5_2,0.3969988344988351
ntn2_2,0.3967981671106675
LOC110505601_1,0.3966764138639145
capslb_2,0.39652309496059535
LOC110537185_5,0.396329191641692
vars1_1,0.3960293179043184
LOC110491375_1,0.3959571678321683
LOC110505031_2,0.3958083583083589
LOC110489446_1,0.3958083583083589
si:ch211-157b11.8_1,0.3958083583083587
mitd1_2,0.3957565004440009
LOC110490411_2,0.395561903374404
tpd52l2b_11,0.3953619297369304
LOC110493154_2,0.3953619297369302
LOC110498039_2,0.3949148074148079
LOC110496247_11,0.3949148074148079
LOC110536210_1,0.3949148074148079
LOC110534571_1,0.3949148074148079
znf281b_1,0.3948410964035971
LOC110495438_9,0.3945141663891669
LOC110531757_4,0.3945141663891669
fkbp5_1,0.3945141663891669
LOC110503553_2,0.3945141663891669
LOC110507539_3,0.3945141663891669
gatad2ab_2,0.39439241314241347
nbl1_1,0.3943202630702638
LOC110530782_1,0.3943202630702636
LOC110512361_6,0.39407380813630866
LOC110530043_1,0.39387383449883506
ppp3ccb_1,0.3937994297369303
lmbrd2a_1,0.3937250249750255
LOC118938151_1,0.3937250249750255
LOC110494620_2,0.3937250249750255
utp3_1,0.3937250249750255
LOC110505745_3,0.3932041916416922
LOC110537326_1,0.3932041916416922
LOC110495818_2,0.3932041916416922
LOC110497796_5,0.3932041916416922
LOC110496153_2,0.39255709568209607
LOC110505377_2,0.3924308330558335
fkbp5_2,0.3924308330558335
LOC110497555_2,0.3923361360861366
lgi3_2,0.39164169164169227
LOC110491852_1,0.3915898337773345
LOC110526700_2,0.39112085830835897
tfap2c_5,0.39112085830835874
LOC110525941_1,0.390748834498835
LOC110535778_1,0.3907488344988348
LOC110516043_2,0.39060002497502566
LOC110517428_1,0.39060002497502566
LOC110537902_2,0.39060002497502566
LOC110523965_1,0.39060002497502566
LOC110486918_5,0.39060002497502544
rer1_2,0.3901535964035969
LOC118965490_2,0.3901071151071156
LOC110503266_1,0.38995292901542955
LOC110525403_2,0.3897793179043183
aifm1_8,0.38970647408147463
LOC110537109_3,0.3897064740814744
LOC110535327_1,0.3897064740814744
ankar_1,0.3897064740814744
bmper_2,0.38940954878454925
LOC110487431_2,0.38930583305583344
ccdc174_6,0.38930583305583344
LOC110511188_1,0.38930583305583344
LOC110533528_2,0.3891119297369303
tmprss13b_1,0.3891119297369303
dlg5a_5,0.38903752497502553
tbc1d2_7,0.38903752497502553
si:ch211-218g4.2_4,0.3888639138639145
LOC100136088_5,0.388591096403597
LOC110514818_2,0.3885166916416922
LOC110498830_1,0.3885166916416922
LOC110520120_2,0.388516691641692
LOC110510598_2,0.388516691641692
LOC118938209_2,0.3880702630702637
LOC110528232_1,0.3879958583083587
bsk146_2,0.3878695956820961
LOC110492618_1,0.387749403374404
LOC110491374_2,0.3877494033744038
LOC110519908_3,0.387623834498835
LOC110510070_3,0.3874006202131208
LOC110509822_1,0.3872224997225002
LOC110526910_4,0.3872224997225002
LOC110491955_1,0.3864333583083588
LOC110499840_1,0.3864333583083588
LOC110536814_2,0.3864333583083588
inpp4aa_1,0.3864333583083588
tmem44_1,0.3864333583083588
LOC110494921_2,0.386381500444001
LOC110485248_1,0.386381500444001
LOC110502521_1,0.38618534243534297
LOC110500303_1,0.3859125249750255
kifap3a_1,0.38554050116550176
LOC110488122_1,0.3853916916416922
LOC110485699_3,0.3853916916416922
ptcd3_2,0.3853916916416922
txndc12_2,0.3853916916416922
taok3a_5,0.38489878177378234
LOC110495941_2,0.38489878177378234
LOC110494917_1,0.3847964535464543
LOC110527915_4,0.3847964535464541
nutf2_2,0.3847716519591524
triqk_3,0.38474459568209607
LOC110486529_2,0.38449814074814137
LOC110511067_3,0.38449814074814115
LOC110537084_5,0.38442442973693014
ext1c_5,0.38442442973693014
LOC110501039_8,0.38442442973693014
LOC110497508_4,0.38429816711066755
tgfbr1b_2,0.384201215451216
ankrd27_6,0.3840974997225004
tfr2_2,0.3840028027528031
LOC110496659_1,0.38390359640359684
LOC110527957_2,0.3838021353646359
LOC110502527_2,0.3837299852924856
LOC110488767_10,0.38365714146964214
dysf_7,0.3835022616272621
map2_9,0.3834571678321683
LOC110507983_3,0.3834571678321683
LOC110494542_3,0.38330835830835897
cplane1_1,0.38330835830835897
LOC110526634_1,0.38330835830835897
plce1_2,0.38330835830835897
LOC110489668_2,0.38330835830835897
LOC110532416_6,0.38330835830835897
LOC110497858_1,0.38330835830835897
LOC110508135_1,0.38330835830835874
angpt1_1,0.38286192973693023
LOC110529677_1,0.3828154484404489
LOC110522448_2,0.38278752497502566
ankrd37_2,0.38278752497502544
LOC110535215_2,0.38271312021312065
LOC110537714_1,0.38266126234876285
LOC110507542_4,0.38241480741480793
ndufs7_4,0.38219228687978735
LOC110521722_1,0.38214042901542955
LOC110526655_1,0.3818202630702636
LOC110523912_2,0.38164665195915237
LOC110498426_1,0.38122502497502553
LOC110506873_1,0.38122502497502553
LOC110520260_20,0.38122502497502553
LOC110504828_2,0.38122502497502553
LOC110490129_3,0.3812250249750253
ncor1_5,0.3811731671106675
LOC110486123_2,0.3811731671106675
LOC110485608_5,0.38089809496059557
LOC110521232_1,0.3807041916416922
LOC110530261_10,0.380704191641692
LOC110495955_7,0.380704191641692
LOC110498654_8,0.3803321678321683
ube2g1a_2,0.3802577630702637
LOC110524509_4,0.3801833583083589
LOC110490803_2,0.3801833583083589
LOC118938378_5,0.3801315004440011
LOC110517892_2,0.3797369297369304
LOC100136686_1,0.3797369297369304
cyp1b1_1,0.3797369297369302
LOC110509001_2,0.3797369297369302
ppp6r3_1,0.37956331862581916
gjc2_1,0.37956331862581916
afg1la_2,0.3792160964035969
acot7_4,0.37896808053058106
LOC110534626_4,0.3788891663891669
LOC110492062_4,0.3788891663891669
slitrk5b_2,0.3788891663891669
LOC110490759_3,0.3788891663891669
LOC118936267_3,0.3788891663891669
LOC110496247_1,0.3788891663891669
LOC110500746_6,0.3788891663891669
LOC110490036_5,0.37852165195915255
LOC110492434_2,0.37852165195915255
LOC110486004_6,0.37844724719724776
grid1b_2,0.3781000249750255
LOC110494385_2,0.3781000249750255
upp1_1,0.3781000249750255
arhgef3l_2,0.3781000249750255
LOC110487104_3,0.3780481671106677
LOC110489526_2,0.3775791916416922
ush1c_1,0.37747998529248594
LOC100136337_1,0.3772064740814747
LOC110524842_8,0.37720491314241356
LOC110508471_5,0.37713276307026344
LOC110500170_1,0.37693209568209607
LOC110511339_1,0.3768058330558337
chchd6a_2,0.3768058330558335
LOC110507542_5,0.3768058330558335
LOC110507783_1,0.37661192973693036
pum2_9,0.37661192973693014
LOC110530385_2,0.3764383186258191
LOC110534554_1,0.37609109640359684
LOC110501942_2,0.37601669164169227
tgm5l_2,0.37566946941946977
LOC110524187_1,0.37549585830835897
LOC110510194_6,0.37549585830835897
LOC110501500_4,0.37549585830835874
kars1_2,0.37519598457098513
il7r_1,0.37512383449883524
pde1a_1,0.375123834498835
LOC110500150_2,0.375123834498835
LOC110538388_4,0.375123834498835
LOC110495636_2,0.37497502497502566
LOC110504828_3,0.37497502497502566
LOC110493519_3,0.37497502497502544
LOC110501550_1,0.37497502497502544
LOC110502259_2,0.37490062021312065
LOC110486474_9,0.3748014138639144
mrpl51_2,0.37472249972250027
LOC110520180_4,0.37472249972250027
LOC110528133_2,0.37462780275280316
LOC110502562_2,0.3745285964035969
LOC110533724_1,0.37437978687978735
LOC110518902_4,0.37408147408147463
LOC110527304_3,0.37408147408147463
LOC110507560_1,0.3740814740814744
LOC110485898_2,0.3740814740814744
LOC110507833_40,0.3740077630702636
LOC110537799_1,0.3738868770118775
LOC110500362_2,0.37368083305583344
LOC118940407_2,0.37368083305583344
LOC110537143_1,0.37368083305583344
fdxacb1_1,0.37368083305583344
slc39a10_3,0.37368083305583344
LOC110498035_3,0.37368083305583344
LOC110503240_1,0.37368083305583344
LOC110538803_5,0.37368083305583344
LOC110509784_7,0.37368083305583344
lmbrd2a_2,0.3728916916416922
ptch1_1,0.3728916916416922
LOC110502570_6,0.3728916916416922
dusp22b_2,0.3728916916416922
LOC110532137_2,0.3728398337773342
LOC110500589_1,0.3728398337773342
LOC110506699_10,0.37243849900099946
LOC110502450_1,0.3723708583083589
LOC110524569_2,0.3717756202131208
LOC110535855_1,0.37172376234876303
LOC110508890_4,0.37172376234876303
greb1_1,0.37172376234876303
LOC110488198_1,0.3717237623487628
LOC110514419_2,0.3715974997225002
LOC110528723_5,0.3714035964035971
LOC110486423_1,0.3714035964035969
LOC110538610_2,0.37115714146964196
LOC110487325_1,0.37095716783216837
LOC118938386_3,0.3708083583083588
psmc3_1,0.370756500444001
LOC110498654_6,0.37046113608613673
LOC110528307_2,0.3702131202131207
LOC110524928_1,0.37011391386391423
LOC110507199_2,0.36998765123765165
LOC110528343_2,0.36991550116550176
LOC118936306_3,0.369914807414808
rtn1a_1,0.3697666916416922
hmgn3_4,0.3697666916416922
LOC110522101_2,0.3697666916416922
LOC110504416_1,0.3697666916416922
LOC110506646_1,0.3697666916416922
LOC110500170_2,0.3696922868797874
agla_7,0.3696922868797874
LOC110510042_5,0.3696404290154296
LOC110522379_1,0.3696404290154294
LOC110523465_6,0.36959308053058115
LOC110500500_2,0.36927378177378234
LOC110493456_3,0.3691195956820963
snx9b_3,0.36911959568209607
LOC110529043_3,0.36907224719724785
LOC110531109_3,0.36899784243534306
LOC110526363_2,0.36899784243534284
LOC110485516_1,0.36894598457098504
LOC110496157_2,0.36887314074814137
nktr_4,0.36887314074814137
LOC118936875_3,0.36887314074814137
LOC110515852_1,0.36887314074814137
ubac2_2,0.36887314074814137
LOC110499204_1,0.36887314074814115
eno1a_1,0.36879942973693014
LOC110504132_1,0.36874531718281767
LOC110530727_4,0.3687250249750256
eef1db_5,0.3684724997225002
LOC110529548_5,0.36827859640359684
LOC110496000_3,0.36820419164169205
LOC110493695_4,0.3680321414696419
ccr9a_2,0.36770365051615084
LOC110504416_3,0.36768335830835897
LOC110489558_2,0.36768335830835897
LOC110531635_4,0.36768335830835897
LOC110488222_3,0.36768335830835874
LOC110527847_5,0.36768335830835874
LOC110538388_3,0.36716252497502566
LOC110519908_2,0.3667905011655017
stxbp5b_5,0.3667160964035969
LOC110528343_1,0.3667160964035969
LOC110537787_1,0.36656728687978735
LOC110489906_6,0.36644102425352476
LOC110501025_1,0.36638916638916674
LOC110538469_2,0.3661952630702636
LOC110500216_2,0.3661952630702636
LOC110521485_2,0.3656744297369303
agrn_9,0.36560002497502553
tspan37_3,0.36560002497502553
LOC110532516_1,0.36560002497502553
rundc3ab_1,0.36560002497502553
kynu_2,0.36560002497502553
timmdc1_2,0.3656000249750253
LOC110489039_1,0.3650791916416922
LOC110499288_2,0.36497998529248576
LOC110492200_2,0.36495292901542964
c1qtnf2_2,0.3648311757686762
LOC110519666_2,0.3647793179043184
LOC110533597_2,0.3647793179043184
LOC110532440_1,0.3647071678321683
LOC110536235_2,0.3646327630702635
LOC110508627_4,0.3645583583083589
LOC110505479_7,0.3645583583083589
rnmt_2,0.3645583583083587
si:ch211-1o7.2_1,0.3645583583083587
LOC110516601_2,0.36448395354645413
LOC110492416_3,0.36430583305583353
LOC110537814_1,0.36393831862581916
LOC110499909_3,0.36391126234876303
LOC110524187_2,0.36391126234876303
LOC110506704_1,0.3636648074148079
LOC110533970_1,0.3636648074148079
LOC110508633_1,0.3635910964035971
LOC110486622_1,0.3635910964035969
LOC110495750_1,0.3635910964035969
fndc3a_5,0.3632641663891669
slc6a9_1,0.3632641663891669
LOC110528515_2,0.3632641663891669
LOC118944439_3,0.3632641663891669
dlg1l_13,0.3632641663891669
vars1_2,0.3632641663891669
ncam3_1,0.36262383449883506
LOC110513137_1,0.36262383449883506
jak3_1,0.3624750249750255
vsir_2,0.3624750249750255
LOC110525170_2,0.3624750249750255
LOC110537902_3,0.3624750249750255
LOC110520072_9,0.36222700910200967
adar_3,0.3618279290154294
serpinb1_4,0.3618279290154294
LOC110499980_3,0.36170617576867636
LOC110498790_1,0.36150776307026367
LOC110506476_4,0.36150776307026344
LOC110487875_2,0.3613589535464541
LOC110517781_1,0.3613070956820963
cep70_2,0.36130709568209607
LOC110490235_2,0.36130709568209607
LOC110487134_1,0.3611808330558337
LOC110520675_5,0.3611808330558337
LOC110492416_4,0.36098623598623636
LOC110532619_2,0.36081331862581933
LOC110498989_1,0.3607389138639143
LOC110526764_3,0.3607389138639143
